,comunidad_autónoma,categoria,generacion (MW),porcentaje (%),mes,año
1823,País Vasco,Residuos renovables,16952.9785,17.12112152466381,3,2020
1824,País Vasco,Residuos renovables,2646.7125,4.65845277738232,7,2020
1825,País Vasco,Residuos renovables,30646.276,37.14563830488304,8,2020
1826,País Vasco,Residuos renovables,30448.563,37.16870183152936,9,2020
1827,País Vasco,Residuos renovables,31496.32,31.74028503546525,10,2020
1828,País Vasco,Residuos renovables,29771.75,32.90373367786981,11,2020
1829,País Vasco,Residuos renovables,28522.2685,19.801995791473313,12,2020
1830,Principado de Asturias,Hidráulica,190280.637,53.673609772973684,1,2020
1831,Principado de Asturias,Hidráulica,126445.453,44.03868993584529,2,2020
1832,Principado de Asturias,Hidráulica,195848.533,61.06800321855266,3,2020
1833,Principado de Asturias,Hidráulica,147484.777,62.86872642661637,4,2020
1834,Principado de Asturias,Hidráulica,134693.323,59.10295503140468,5,2020
1835,Principado de Asturias,Hidráulica,86707.293,52.530482519874134,6,2020
1836,Principado de Asturias,Hidráulica,39569.243,35.454073449468595,7,2020
1837,Principado de Asturias,Hidráulica,34727.331,32.50382981262877,8,2020
1838,Principado de Asturias,Hidráulica,44470.51,34.92386672586458,9,2020
1839,Principado de Asturias,Hidráulica,139330.079,46.42501327517054,10,2020
1840,Principado de Asturias,Hidráulica,79234.341,40.81874411495041,11,2020
1841,Principado de Asturias,Hidráulica,280595.655,57.5439970146877,12,2020
1842,Principado de Asturias,Eólica,141669.013,39.96143507068634,1,2020
1843,Principado de Asturias,Eólica,138652.84,48.290304511656636,2,2020
1844,Principado de Asturias,Eólica,107862.807,33.632961882017895,3,2020
1845,Principado de Asturias,Eólica,63562.957,27.095149993004224,4,2020
1846,Principado de Asturias,Eólica,68870.676,30.22020970267726,5,2020
1847,Principado de Asturias,Eólica,58331.999,35.33968075579081,6,2020
1848,Principado de Asturias,Eólica,48139.368,43.13291231987931,7,2020
1849,Principado de Asturias,Eólica,51110.9,47.83840126297895,8,2020
1850,Principado de Asturias,Eólica,60578.363,47.573789369248196,9,2020
1851,Principado de Asturias,Eólica,139866.828,46.60385893168119,10,2020
1852,Principado de Asturias,Eólica,91408.339,47.090359464384804,11,2020
1853,Principado de Asturias,Eólica,182983.836,37.52595995301532,12,2020
1854,Principado de Asturias,Solar fotovoltaica,25.78,0.007271920473690982,1,2020
1855,Principado de Asturias,Solar fotovoltaica,27.041,0.009417896700130391,2,2020
1856,Principado de Asturias,Solar fotovoltaica,46.49,0.014496158976235544,3,2020
1857,Principado de Asturias,Solar fotovoltaica,41.164,0.01754708728091467,4,2020
1858,Principado de Asturias,Solar fotovoltaica,68.827,0.030201044827934714,5,2020
1859,Principado de Asturias,Solar fotovoltaica,54.206,0.03283999807804283,6,2020
1860,Principado de Asturias,Solar fotovoltaica,62.05,0.0555968497436134,7,2020
1861,Principado de Asturias,Solar fotovoltaica,50.96,0.04769716299970079,8,2020
1862,Principado de Asturias,Solar fotovoltaica,53.227,0.04180056973076301,9,2020
1863,Principado de Asturias,Solar fotovoltaica,33.583,0.011189911266899175,10,2020
1864,Principado de Asturias,Solar fotovoltaica,28.881,0.014878474836862502,11,2020
1865,Principado de Asturias,Solar fotovoltaica,14.675,0.003009519716869963,12,2020
1866,Principado de Asturias,Otras renovables,22538.898,6.357683235866281,1,2020
1867,Principado de Asturias,Otras renovables,21998.223,7.661587655797955,2,2020
1868,Principado de Asturias,Otras renovables,16947.814,5.2845387404532245,3,2020
1869,Principado de Asturias,Otras renovables,23502.743,10.01857649309849,4,2020
1870,Principado de Asturias,Otras renovables,24263.263,10.646634221090121,5,2020
1871,Principado de Asturias,Otras renovables,19967.413,12.09699672625701,6,2020
1872,Principado de Asturias,Otras renovables,23836.382,21.35741738090848,7,2020
1873,Principado de Asturias,Otras renovables,20951.545,19.610071761392582,8,2020
1874,Principado de Asturias,Otras renovables,22233.485,17.46054333515647,9,2020
1875,Principado de Asturias,Otras renovables,20888.065,6.959937881881379,10,2020
1876,Principado de Asturias,Otras renovables,23441.077,12.076017945827926,11,2020
1877,Principado de Asturias,Otras renovables,24025.168,4.927033512580123,12,2020
1878,Región de Murcia,Hidráulica,3933.761,2.605493115887506,1,2020
1879,Región de Murcia,Hidráulica,2803.118,1.5396090289286675,2,2020
1880,Región de Murcia,Hidráulica,6611.028,3.306696011556291,3,2020
1881,Región de Murcia,Hidráulica,7276.841,4.077737759062276,4,2020
1882,Región de Murcia,Hidráulica,9539.247,4.053679543193293,5,2020
1883,Región de Murcia,Hidráulica,10175.038,4.244215617678247,6,2020
1884,Región de Murcia,Hidráulica,10655.094,4.253829801367622,7,2020
1885,Región de Murcia,Hidráulica,11436.247,4.727209741257695,8,2020
1886,Región de Murcia,Hidráulica,10774.231,5.07084406526811,9,2020
1887,Región de Murcia,Hidráulica,8239.388,3.73251443615278,10,2020
1888,Región de Murcia,Hidráulica,6428.965,4.3160188916310505,11,2020
1889,Región de Murcia,Hidráulica,5241.398,2.6301057705462916,12,2020
1890,Región de Murcia,Eólica,41443.254,27.449586539949262,1,2020
1891,Región de Murcia,Eólica,38692.787,21.251964497967535,2,2020
1892,Región de Murcia,Eólica,61956.056,30.98910536560399,3,2020
1893,Región de Murcia,Eólica,27098.923,15.185476987475907,4,2020
1894,Región de Murcia,Eólica,29171.631,12.396412822341565,5,2020
1895,Región de Murcia,Eólica,26420.897,11.020694338484862,6,2020
1896,Región de Murcia,Eólica,19800.649,7.905006826089006,7,2020
1897,Región de Murcia,Eólica,20022.59,8.276402432826865,8,2020
1898,Región de Murcia,Eólica,26527.495,12.485047943299106,9,2020
1899,Región de Murcia,Eólica,44334.848,20.084071800555957,10,2020
1900,Región de Murcia,Eólica,24669.189,16.56140385975299,11,2020
1901,Región de Murcia,Eólica,71799.034,36.0283751859808,12,2020
1902,Región de Murcia,Solar fotovoltaica,101580.22,67.28079411035351,1,2020
1903,Región de Murcia,Solar fotovoltaica,135500.657,74.42356509535684,2,2020
1904,Región de Murcia,Solar fotovoltaica,126841.545,63.44345099599303,3,2020
1905,Región de Murcia,Solar fotovoltaica,138747.101,77.74998693913021,4,2020
1906,Región de Murcia,Solar fotovoltaica,187446.559,79.6549540713512,5,2020
1907,Región de Murcia,Solar fotovoltaica,193540.538,80.72970086533832,6,2020
1908,Región de Murcia,Solar fotovoltaica,209146.918,83.49765780129114,7,2020
1909,Región de Murcia,Solar fotovoltaica,200682.819,82.95289327695134,8,2020
1910,Región de Murcia,Solar fotovoltaica,166856.831,78.53042794662507,9,2020
1911,Región de Murcia,Solar fotovoltaica,160582.244,72.7451533924374,10,2020
1912,Región de Murcia,Solar fotovoltaica,112480.275,75.51246457802394,11,2020
1913,Región de Murcia,Solar fotovoltaica,118325.913,59.3753167735895,12,2020
1914,Región de Murcia,Solar térmica,1042.322,0.6903731049085333,1,2020
1915,Región de Murcia,Solar térmica,2206.868,1.2121194678403657,2,2020
1916,Región de Murcia,Solar térmica,1882.905,0.9417891519502561,3,2020
1917,Región de Murcia,Solar térmica,2013.548,1.1283358684468063,4,2020
1918,Región de Murcia,Solar térmica,4889.369,2.0777253272111986,5,2020
1919,Región de Murcia,Solar térmica,5997.65,2.5017419885181695,6,2020
1920,Región de Murcia,Solar térmica,6526.754,2.605673931304157,7,2020
1921,Región de Murcia,Solar térmica,5468.605,2.2604655904240736,8,2020
1922,Región de Murcia,Solar térmica,3803.666,1.7901785438201663,9,2020
1923,Región de Murcia,Solar térmica,3263.796,1.478527978856888,10,2020
1924,Región de Murcia,Solar térmica,1362.802,0.9149029707818566,11,2020
1925,Región de Murcia,Solar térmica,1047.715,0.5257378408180237,12,2020
1926,Región de Murcia,Otras renovables,2979.963,1.9737531289011918,1,2020
1927,Región de Murcia,Otras renovables,2863.442,1.5727419099065973,2,2020
1928,Región de Murcia,Otras renovables,2636.974,1.3189584748964367,3,2020
1929,Región de Murcia,Otras renovables,3316.48,1.8584624458848085,4,2020
1930,Región de Murcia,Otras renovables,4276.359,1.8172282359027427,5,2020
1931,Región de Murcia,Otras renovables,3604.828,1.503647189980405,6,2020
1932,Región de Murcia,Otras renovables,4352.962,1.7378316399480669,7,2020
1933,Región de Murcia,Otras renovables,4313.572,1.7830289585400214,8,2020
1934,Región de Murcia,Otras renovables,4511.891,2.1235015009875506,9,2020
1935,Región de Murcia,Otras renovables,4326.037,1.9597323919969618,10,2020
1936,Región de Murcia,Otras renovables,4014.674,2.695209699810155,11,2020
1937,Región de Murcia,Otras renovables,2870.625,1.4404644290653845,12,2020
1938,Andalucía,Hidráulica,35682.265,3.3685071072781967,1,2021
1939,Andalucía,Hidráulica,46985.569,3.9438505888221016,2,2021
1940,Andalucía,Hidráulica,45394.407,3.4277626224399476,3,2021
1941,Andalucía,Hidráulica,39624.225,3.17021674067288,4,2021
1942,Andalucía,Hidráulica,66090.316,4.074009326258434,5,2021
1943,Andalucía,Hidráulica,63825.421,4.278945251116192,6,2021
1944,Andalucía,Hidráulica,69788.766,4.048341725677492,7,2021
1945,Andalucía,Hidráulica,56318.901,4.142841442963943,8,2021
1946,Andalucía,Hidráulica,28124.341,2.34195263739345,9,2021
1947,Andalucía,Hidráulica,14829.391,1.1018638334447672,10,2021
1948,Andalucía,Hidráulica,11331.529,1.029162477312198,11,2021
1949,Andalucía,Hidráulica,15024.074,1.1131551776811446,12,2021
1950,Andalucía,Eólica,605060.374,57.11941689103547,1,2021
1951,Andalucía,Eólica,721153.394,60.531803659927085,2,2021
1952,Andalucía,Eólica,604386.731,45.63765412819397,3,2021
1953,Andalucía,Eólica,565654.657,45.25635171567333,4,2021
1954,Andalucía,Eólica,592828.424,36.54375821485086,5,2021
1955,Andalucía,Eólica,456862.149,30.628675725903758,6,2021
1956,Andalucía,Eólica,601270.327,34.87879056646238,7,2021
1957,Andalucía,Eólica,380676.358,28.002708935655164,8,2021
1958,Andalucía,Eólica,425373.223,35.42141454910542,9,2021
1959,Andalucía,Eólica,646288.366,48.02097243720358,10,2021
1960,Andalucía,Eólica,532630.675,48.37506968172329,11,2021
1961,Andalucía,Eólica,847548.65,62.79609432728861,12,2021
1962,Andalucía,Solar fotovoltaica,213710.908,20.174916376549437,1,2021
1963,Andalucía,Solar fotovoltaica,231989.192,19.47258979601936,2,2021
1964,Andalucía,Solar fotovoltaica,408278.78,30.82940904194172,3,2021
1965,Andalucía,Solar fotovoltaica,402297.899,32.186661925812494,4,2021
1966,Andalucía,Solar fotovoltaica,556125.915,34.28130324394281,5,2021
1967,Andalucía,Solar fotovoltaica,561098.376,37.61681777851818,6,2021
1968,Andalucía,Solar fotovoltaica,591088.049,34.28813187950625,7,2021
1969,Andalucía,Solar fotovoltaica,528290.277,38.861249324991284,8,2021
1970,Andalucía,Solar fotovoltaica,432330.446,36.00075209709577,9,2021
1971,Andalucía,Solar fotovoltaica,405044.314,30.095887318572018,10,2021
1972,Andalucía,Solar fotovoltaica,325035.538,29.52067452702835,11,2021
1973,Andalucía,Solar fotovoltaica,260350.973,19.28977676822371,12,2021
1974,Andalucía,Solar térmica,53930.207,5.091164632527794,1,2021
1975,Andalucía,Solar térmica,62025.987,5.206305479714889,2,2021
1976,Andalucía,Solar térmica,158688.61,11.982685134865845,3,2021
1977,Andalucía,Solar térmica,111872.759,8.950607700391936,4,2021
1978,Andalucía,Solar térmica,281104.125,17.328118493180096,5,2021
1979,Andalucía,Solar térmica,283610.94,19.013673014042464,6,2021
1980,Andalucía,Solar térmica,336868.959,19.541263457864268,7,2021
1981,Andalucía,Solar térmica,259564.706,19.093686170253065,8,2021
1982,Andalucía,Solar térmica,194498.853,16.196187557011594,9,2021
1983,Andalucía,Solar térmica,140754.854,10.458466096443106,10,2021
1984,Andalucía,Solar térmica,76784.57,6.973798353298295,11,2021
1985,Andalucía,Solar térmica,56211.258,4.164772676616919,12,2021
1986,Andalucía,Otras renovables,150906.426,14.24599499260911,1,2021
1987,Andalucía,Otras renovables,129208.663,10.845450475516568,2,2021
1988,Andalucía,Otras renovables,107567.418,8.12248907255852,3,2021
1989,Andalucía,Otras renovables,130440.554,10.43616191744936,4,2021
1990,Andalucía,Otras renovables,126093.849,7.772810721767811,5,2021
1991,Andalucía,Otras renovables,126218.857,8.461888230419408,6,2021
1992,Andalucía,Otras renovables,124869.152,7.243472370489615,7,2021
1993,Andalucía,Otras renovables,134576.658,9.899514126136534,8,2021
1994,Andalucía,Otras renovables,120565.954,10.039693159393757,9,2021
1995,Andalucía,Otras renovables,138929.136,10.322810314336536,10,2021
1996,Andalucía,Otras renovables,155261.425,14.101294960637881,11,2021
1997,Andalucía,Otras renovables,170548.746,12.63620105018961,12,2021
1998,Aragón,Hidráulica,227814.858,14.28110905827463,1,2021
1999,Aragón,Hidráulica,306758.08,25.517487164547088,2,2021
2000,Aragón,Hidráulica,270285.922,17.489444974620724,3,2021
2001,Aragón,Hidráulica,235923.132,19.734208697929407,4,2021
2002,Aragón,Hidráulica,289607.81,22.427371900209483,5,2021
2003,Aragón,Hidráulica,275771.771,25.407845892978088,6,2021
2004,Aragón,Hidráulica,226436.584,16.657330811833653,7,2021
2005,Aragón,Hidráulica,178880.721,15.638561324459948,8,2021
2006,Aragón,Hidráulica,122543.897,15.278982651606054,9,2021
2007,Aragón,Hidráulica,111800.572,11.943489848512884,10,2021
2008,Aragón,Hidráulica,102818.548,6.226864558029905,11,2021
2009,Aragón,Hidráulica,300180.331,22.593349002272998,12,2021
2010,Aragón,Eólica,1308593.598,82.03226097745559,1,2021
2011,Aragón,Eólica,830282.066,69.06651639659708,2,2021
2012,Aragón,Eólica,1141945.948,73.89212384334652,3,2021
2013,Aragón,Eólica,773997.346,64.74238040213656,4,2021
2014,Aragón,Eólica,738724.988,57.207228071141415,5,2021
2015,Aragón,Eólica,577510.594,53.20812975420256,6,2021
2016,Aragón,Eólica,868237.682,63.87007804522271,7,2021
2017,Aragón,Eólica,724809.078,63.36608635889988,8,2021
2018,Aragón,Eólica,498674.278,62.175561810019595,9,2021
2019,Aragón,Eólica,657321.514,70.22068571946232,10,2021
2020,Aragón,Eólica,1431317.856,86.68302171318108,11,2021
2021,Aragón,Eólica,959606.523,72.22566850656418,12,2021
2022,Aragón,Solar fotovoltaica,54540.025,3.4189694732993434,1,2021
2023,Aragón,Solar fotovoltaica,62253.228,5.1784974871456475,2,2021
2024,Aragón,Solar fotovoltaica,129577.571,8.384601688390969,3,2021
2025,Aragón,Solar fotovoltaica,181407.039,15.174113434961598,4,2021
2026,Aragón,Solar fotovoltaica,258720.47,20.03544102932511,5,2021
2027,Aragón,Solar fotovoltaica,228310.004,21.035022462314355,6,2021
2028,Aragón,Solar fotovoltaica,260014.917,19.127450220148475,7,2021
2029,Aragón,Solar fotovoltaica,235912.585,20.62454470839465,8,2021
2030,Aragón,Solar fotovoltaica,176600.248,22.018820941048798,9,2021
2031,Aragón,Solar fotovoltaica,162376.008,17.346388918207385,10,2021
2032,Aragón,Solar fotovoltaica,112936.043,6.839597107331659,11,2021
2033,Aragón,Solar fotovoltaica,64895.141,4.884392539245736,12,2021
2034,Aragón,Otras renovables,4269.769,0.26766049097043615,1,2021
2035,Aragón,Otras renovables,2855.09,0.23749895171017743,2,2021
2036,Aragón,Otras renovables,3613.655,0.2338294936417852,3,2021
2037,Aragón,Otras renovables,4175.863,0.34929746497245373,4,2021
2038,Aragón,Otras renovables,4260.807,0.3299589993240026,5,2021
2039,Aragón,Otras renovables,3787.998,0.3490018905049901,6,2021
2040,Aragón,Otras renovables,4691.78,0.34514092279516495,7,2021
2041,Aragón,Otras renovables,4241.46,0.3708076082455185,8,2021
2042,Aragón,Otras renovables,4223.832,0.5266345973255487,9,2021
2043,Aragón,Otras renovables,4581.506,0.4894355138174147,10,2021
2044,Aragón,Otras renovables,4136.553,0.2505166214573685,11,2021
2045,Aragón,Otras renovables,3940.561,0.2965899519170891,12,2021
2046,Canarias,Hidráulica,297.621,0.29764333813252686,1,2021
2047,Canarias,Hidráulica,258.53,0.32726818989525003,2,2021
2048,Canarias,Hidráulica,282.265,0.2511633517357548,3,2021
2049,Canarias,Hidráulica,137.806,0.17783751665186132,4,2021
2050,Canarias,Hidráulica,267.836,0.1366641171536352,5,2021
2051,Canarias,Hidráulica,282.177,0.15749891167865226,6,2021
2052,Canarias,Hidráulica,289.726,0.14872303651286423,7,2021
2053,Canarias,Hidráulica,280.659,0.15767635572766547,8,2021
2054,Canarias,Hidráulica,277.52,0.21084572253920034,9,2021
2055,Canarias,Hidráulica,282.507,0.19355114658262676,10,2021
2056,Canarias,Hidráulica,231.258,0.21229930090537358,11,2021
2057,Canarias,Hidráulica,155.36,0.1387182924435362,12,2021
2058,Canarias,Hidroeólica,993.17,0.9932445430029524,1,2021
2059,Canarias,Hidroeólica,1226.483,1.552581407756531,2,2021
2060,Canarias,Hidroeólica,1921.443,1.7097269021990116,3,2021
2061,Canarias,Hidroeólica,835.908,1.0787324417617816,4,2021
2062,Canarias,Hidroeólica,3227.077,1.6466256559678372,5,2021
2063,Canarias,Hidroeólica,3002.042,1.6756090957576437,6,2021
2064,Canarias,Hidroeólica,3578.218,1.8367818085535572,7,2021
2065,Canarias,Hidroeólica,2663.478,1.4963621498003306,8,2021
2066,Canarias,Hidroeólica,1429.314,1.08592080954668,9,2021
2067,Canarias,Hidroeólica,1853.455,1.2698387664351767,10,2021
2068,Canarias,Hidroeólica,1139.79,1.0463491865316474,11,2021
2069,Canarias,Hidroeólica,1227.861,1.096336130780206,12,2021
2070,Canarias,Eólica,81695.52,81.70165170896077,1,2021
2071,Canarias,Eólica,58777.922,74.4058489875225,2,2021
2072,Canarias,Eólica,84883.153,75.53021881345153,3,2021
2073,Canarias,Eólica,53035.683,68.44211542788658,4,2021
2074,Canarias,Eólica,164670.892,84.02381336370617,5,2021
2075,Canarias,Eólica,150392.79,83.94270528539214,6,2021
2076,Canarias,Eólica,162253.472,83.28844853618588,7,2021
2077,Canarias,Eólica,148350.357,83.34435618547121,8,2021
2078,Canarias,Eólica,107872.593,81.95616464853734,9,2021
2079,Canarias,Eólica,122018.634,83.59738525114736,10,2021
2080,Canarias,Eólica,91768.507,84.24525802882444,11,2021
2081,Canarias,Eólica,92741.406,82.80721858350104,12,2021
2082,Canarias,Solar fotovoltaica,16647.461,16.648710485721953,1,2021
2083,Canarias,Solar fotovoltaica,18033.656,22.8284607446471,2,2021
2084,Canarias,Solar fotovoltaica,24504.39,21.804349546136127,3,2021
2085,Canarias,Solar fotovoltaica,22758.418,29.36955241459022,4,2021
2086,Canarias,Solar fotovoltaica,27092.844,13.824204387913358,5,2021
2087,Canarias,Solar fotovoltaica,24760.27,13.820104324128412,6,2021
2088,Canarias,Solar fotovoltaica,27953.649,14.349252607273048,7,2021
2089,Canarias,Solar fotovoltaica,26132.583,14.681483412934353,8,2021
2090,Canarias,Solar fotovoltaica,21642.745,16.443067913147395,9,2021
2091,Canarias,Solar fotovoltaica,21049.276,14.421276303009014,10,2021
2092,Canarias,Solar fotovoltaica,15037.382,13.804606483006202,11,2021
